,label,tweet,tokenize_text,stop removal text,stemmed_text
895,Negatif,pada sat itu aku mungkin berpikir bahwa kami semua sudah ikhlas namun sekarang aku sadar bahwa pada sat itu kami sama sekali belum ikhlas,"['pada', 'sat', 'itu', 'aku', 'mungkin', 'berpikir', 'bahwa', 'kami', 'semua', 'sudah', 'ikhlas', 'namun', 'sekarang', 'aku', 'sadar', 'bahwa', 'pada', 'sat', 'itu', 'kami', 'sama', 'sekali', 'belum', 'ikhlas']","['sat', 'aku', 'mungkin', 'berpikir', 'kami', 'semua', 'ikhlas', 'sekarang', 'aku', 'sadar', 'pada', 'sat', 'kami', 'sama', 'sekali', 'ikhlas']",sat aku mungkin pikir kami semua ikhlas sekarang aku sadar pada sat kami sama sekali ikhlas
896,Positif,jadi sekarang bokapnyokap gue tidak memberi tunjangan hari raya begitu buat anak dia sedia makanan ringan atau coklat kecil bungkusan begitu buat dibagi mirip halowen di amerika begitu lah,"['jadi', 'sekarang', 'bokapnyokap', 'gue', 'tidak', 'memberi', 'tunjangan', 'hari', 'raya', 'begitu', 'buat', 'anak', 'dia', 'sedia', 'makanan', 'ringan', 'atau', 'coklat', 'kecil', 'bungkusan', 'begitu', 'buat', 'dibagi', 'mirip', 'halowen', 'di', 'amerika', 'begitu', 'lah']","['jadi', 'sekarang', 'bokapnyokap', 'gue', 'memberi', 'tunjangan', 'hari', 'raya', 'buat', 'anak', 'sedia', 'makanan', 'ringan', 'coklat', 'kecil', 'bungkusan', 'buat', 'dibagi', 'mirip', 'halowen', 'amerika', 'lah']",jadi sekarang bokapnyokap gue beri tunjang hari raya buat anak sedia makan ringan coklat kecil bungkus buat bagi mirip halowen amerika lah
897,Positif,bahagia itu jika beli paketan segiga dan nyatanya sampai sat ini habis lebih dari limagiga dan masih lancar buat internetan mayanlah wkwk eh alhamdulillah,"['bahagia', 'itu', 'jika', 'beli', 'paketan', 'segiga', 'dan', 'nyatanya', 'sampai', 'sat', 'ini', 'habis', 'lebih', 'dari', 'limagiga', 'dan', 'masih', 'lancar', 'buat', 'internetan', 'mayanlah', 'wkwk', 'eh', 'alhamdulillah']","['bahagia', 'jika', 'beli', 'paketan', 'segiga', 'nyatanya', 'sat', 'habis', 'lebih', 'limagiga', 'masih', 'lancar', 'buat', 'internetan', 'mayanlah', 'wkwk', 'eh', 'alhamdulillah']",bahagia jika beli paket segiga nyata sat habis lebih limagiga masih lancar buat internetan mayanlah wkwk eh alhamdulillah
898,Negatif,aku menyadari bahwa kadang kita sulit ikhlas ketika kita benarbenar yakin kita seharusnya yang mendapatkanya kita benarbenar sudah berusaha maksimal dan merasa lebih baik dari orang lain yang berhasil mendapatkanya,"['aku', 'menyadari', 'bahwa', 'kadang', 'kita', 'sulit', 'ikhlas', 'ketika', 'kita', 'benarbenar', 'yakin', 'kita', 'seharusnya', 'yang', 'mendapatkanya', 'kita', 'benarbenar', 'sudah', 'berusaha', 'maksimal', 'dan', 'merasa', 'lebih', 'baik', 'dari', 'orang', 'lain', 'yang', 'berhasil', 'mendapatkanya']","['aku', 'menyadari', 'kadang', 'sulit', 'ikhlas', 'benarbenar', 'yakin', 'seharusnya', 'mendapatkanya', 'kita', 'benarbenar', 'berusaha', 'maksimal', 'merasa', 'lebih', 'baik', 'orang', 'yang', 'berhasil', 'mendapatkanya']",aku sadar kadang sulit ikhlas benarbenar yakin harus mendapatkanya kita benarbenar usaha maksimal rasa lebih baik orang yang hasil mendapatkanya
899,Negatif,ya nasib tahun eh tahun sudah tidak lebaran di rumah plus lebaran ini sepertinya begitu padahal bayanganya tahun ini lebaran di rumah nyatanya lebaran di kantor lagi nasib alhamdulillah,"['ya', 'nasib', 'tahun', 'eh', 'tahun', 'sudah', 'tidak', 'lebaran', 'di', 'rumah', 'plus', 'lebaran', 'ini', 'sepertinya', 'begitu', 'padahal', 'bayanganya', 'tahun', 'ini', 'lebaran', 'di', 'rumah', 'nyatanya', 'lebaran', 'di', 'kantor', 'lagi', 'nasib', 'alhamdulillah']","['nasib', 'tahun', 'eh', 'tahun', 'tidak', 'lebaran', 'rumah', 'plus', 'lebaran', 'sepertinya', 'padahal', 'bayanganya', 'tahun', 'lebaran', 'rumah', 'nyatanya', 'lebaran', 'kantor', 'nasib', 'alhamdulillah']",nasib tahun eh tahun tidak lebaran rumah plus lebaran seperti padahal bayanganya tahun lebaran rumah nyata lebaran kantor nasib alhamdulillah
900,Negatif,ya karena tidak kuat dan merasa jijik sudah dibegitukan aku memilih tutup akun marah banget akhirnya cuma bisa ngomel ke teman dekat tersingung pasti sudah jelas tetapi risiko pakai tanya fm anon bisa mbacot sakarepe,"['ya', 'karena', 'tidak', 'kuat', 'dan', 'merasa', 'jijik', 'sudah', 'dibegitukan', 'aku', 'memilih', 'tutup', 'akun', 'marah', 'banget', 'akhirnya', 'cuma', 'bisa', 'ngomel', 'ke', 'teman', 'dekat', 'tersingung', 'pasti', 'sudah', 'jelas', 'tetapi', 'risiko', 'pakai', 'tanya', 'fm', 'anon', 'bisa', 'mbacot', 'sakarepe']","['karena', 'kuat', 'merasa', 'jijik', 'dibegitukan', 'aku', 'memilih', 'tutup', 'akun', 'marah', 'banget', 'akhirnya', 'cuma', 'ngomel', 'teman', 'dekat', 'tersingung', 'sudah', 'jelas', 'risiko', 'pakai', 'tanya', 'fm', 'anon', 'mbacot', 'sakarepe']",karena kuat rasa jijik begitu aku pilih tutup akun marah banget akhir cuma ngomel teman dekat tersingung sudah jelas risiko pakai tanya fm anon mbacot sakarepe
901,Negatif,ya saya gagal menjadi seorang kakak yang seharusnya bisa membimbing adik saya disat saya banyak memberikan pengalaman hidup kepada orang lain sebagai motivasi sampai mereka berhasil bangkit dan kuat saya tidak bisa menyalahkan siapapun saya menyalahkan diri saya sendiri,"['ya', 'saya', 'gagal', 'menjadi', 'seorang', 'kakak', 'yang', 'seharusnya', 'bisa', 'membimbing', 'adik', 'saya', 'disat', 'saya', 'banyak', 'memberikan', 'pengalaman', 'hidup', 'kepada', 'orang', 'lain', 'sebagai', 'motivasi', 'sampai', 'mereka', 'berhasil', 'bangkit', 'dan', 'kuat', 'saya', 'tidak', 'bisa', 'menyalahkan', 'siapapun', 'saya', 'menyalahkan', 'diri', 'saya', 'sendiri']","['gagal', 'menjadi', 'seorang', 'kakak', 'seharusnya', 'membimbing', 'adik', 'disat', 'banyak', 'memberikan', 'pengalaman', 'hidup', 'orang', 'sebagai', 'motivasi', 'mereka', 'berhasil', 'bangkit', 'kuat', 'tidak', 'menyalahkan', 'siapapun', 'menyalahkan', 'diri', 'saya', 'sendiri']",gagal jadi orang kakak harus bimbing adik sat banyak beri alam hidup orang bagai motivasi mereka hasil bangkit kuat tidak salah siapa salah diri saya sendiri
902,Positif,seluruh hidup saya saya dedikasikan dan saya peruntukan sebagai contoh untuk dia bahkan saya rela mengubur mimpi saya dalam dalam demi bisa memperjuangkan cita cita nya kelak saya tidak mau dia merasakan sulitnya hidup seperti apa yang saya sudah lalui hanya itu,"['seluruh', 'hidup', 'saya', 'saya', 'dedikasikan', 'dan', 'saya', 'peruntukan', 'sebagai', 'contoh', 'untuk', 'dia', 'bahkan', 'saya', 'rela', 'mengubur', 'mimpi', 'saya', 'dalam', 'dalam', 'demi', 'bisa', 'memperjuangkan', 'cita', 'cita', 'nya', 'kelak', 'saya', 'tidak', 'mau', 'dia', 'merasakan', 'sulitnya', 'hidup', 'seperti', 'apa', 'yang', 'saya', 'sudah', 'lalui', 'hanya', 'itu']","['seluruh', 'hidup', 'dedikasikan', 'peruntukan', 'contoh', 'bahkan', 'rela', 'mengubur', 'mimpi', 'saya', 'dalam', 'demi', 'memperjuangkan', 'cita', 'cita', 'nya', 'kelak', 'saya', 'tidak', 'mau', 'dia', 'merasakan', 'sulitnya', 'hidup', 'apa', 'saya', 'lalui', 'itu']",seluruh hidup dedikasi untuk contoh bahkan rela kubur mimpi saya dalam demi juang cita cita nya kelak saya tidak mau dia rasa sulit hidup apa saya lalu itu
903,Negatif,kalian tidak sadar bahwa ada banyak sekali orang dalam bus sewaktu kita kemarin menuju ke istana kalian bahkan tidak mengajak mereka berkenalan berbeda dengan harihari sebelumnya coba pikirkan mereka juga gugur namun mereka menikmati perjalanan kemarin,"['kalian', 'tidak', 'sadar', 'bahwa', 'ada', 'banyak', 'sekali', 'orang', 'dalam', 'bus', 'sewaktu', 'kita', 'kemarin', 'menuju', 'ke', 'istana', 'kalian', 'bahkan', 'tidak', 'mengajak', 'mereka', 'berkenalan', 'berbeda', 'dengan', 'harihari', 'sebelumnya', 'coba', 'pikirkan', 'mereka', 'juga', 'gugur', 'namun', 'mereka', 'menikmati', 'perjalanan', 'kemarin']","['kalian', 'sadar', 'ada', 'banyak', 'sekali', 'orang', 'bus', 'sewaktu', 'kemarin', 'menuju', 'istana', 'kalian', 'bahkan', 'mengajak', 'berkenalan', 'berbeda', 'harihari', 'sebelumnya', 'coba', 'pikirkan', 'juga', 'gugur', 'mereka', 'menikmati', 'perjalanan', 'kemarin']",kalian sadar ada banyak sekali orang bus waktu kemarin tuju istana kalian bahkan ajak nal beda harihari belum coba pikir juga gugur mereka nikmat jalan kemarin
904,Negatif,klikbca seringkali susah dimaksud termasuk sekarang kalau dijawab internet saya bermasalah saya akan bilang itu omong kosong karena saya tidak ada masalah buka website lain,"['klikbca', 'seringkali', 'susah', 'dimaksud', 'termasuk', 'sekarang', 'kalau', 'dijawab', 'internet', 'saya', 'bermasalah', 'saya', 'akan', 'bilang', 'itu', 'omong', 'kosong', 'karena', 'saya', 'tidak', 'ada', 'masalah', 'buka', 'website', 'lain']","['klikbca', 'seringkali', 'susah', 'dimaksud', 'termasuk', 'sekarang', 'kalau', 'dijawab', 'internet', 'bermasalah', 'akan', 'bilang', 'omong', 'kosong', 'saya', 'ada', 'masalah', 'buka', 'website']",klikbca seringkali susah maksud masuk sekarang kalau jawab internet masalah akan bilang omong kosong saya ada masalah buka website
905,Negatif,fuck kamu wkwk kamu mau jatuhi agnezmo kan apa apa,"['fuck', 'kamu', 'wkwk', 'kamu', 'mau', 'jatuhi', 'agnezmo', 'kan', 'apa', 'apa']","['fuck', 'kamu', 'wkwk', 'kamu', 'mau', 'jatuhi', 'agnezmo', 'kan', 'apa', 'apa']",fuck kamu wkwk kamu mau jatuh agnezmo kan apa apa
906,Positif,aslinya pontianak tinggal di semarang kak im a besar fan of smal towns and old shop senang banget karena banyak itu di bandung diary hehe,"['aslinya', 'pontianak', 'tinggal', 'di', 'semarang', 'kak', 'im', 'a', 'besar', 'fan', 'of', 'smal', 'towns', 'and', 'old', 'shop', 'senang', 'banget', 'karena', 'banyak', 'itu', 'di', 'bandung', 'diary', 'hehe']","['aslinya', 'pontianak', 'tinggal', 'semarang', 'kak', 'im', 'a', 'besar', 'fan', 'of', 'smal', 'towns', 'and', 'old', 'shop', 'senang', 'banget', 'banyak', 'di', 'bandung', 'diary', 'hehe']",asli pontianak tinggal semarang kak im a besar fan of smal towns and old shop senang banget banyak di bandung diary hehe
907,Positif,akhirakhir ini lagi senengsenengnya menonton foreign filmatau filmfilm non holywod dan ternyata memang filmfilm asing tidak kalah bagus dari storyline cinematography visual efects dan sebagainya benerbener banyak yang anti mainstream,"['akhirakhir', 'ini', 'lagi', 'senengsenengnya', 'menonton', 'foreign', 'filmatau', 'filmfilm', 'non', 'holywod', 'dan', 'ternyata', 'memang', 'filmfilm', 'asing', 'tidak', 'kalah', 'bagus', 'dari', 'storyline', 'cinematography', 'visual', 'efects', 'dan', 'sebagainya', 'benerbener', 'banyak', 'yang', 'anti', 'mainstream']","['akhirakhir', 'lagi', 'senengsenengnya', 'menonton', 'foreign', 'filmatau', 'filmfilm', 'non', 'holywod', 'ternyata', 'memang', 'filmfilm', 'asing', 'kalah', 'bagus', 'storyline', 'cinematography', 'visual', 'efects', 'sebagainya', 'benerbener', 'banyak', 'anti', 'mainstream']",akhirakhir lagi senengsenengnya tonton foreign filmatau filmfilm non holywod nyata memang filmfilm asing kalah bagus storyline cinematography visual efects bagai benerbener banyak anti mainstream
908,Positif,terserahlah orang mau memaki aku apa sampai sat ini dia masih jadi malaikat terbaik yang dikirimkan dalam hidupku dan akan tetap selalu jadi yang terbaik,"['terserahlah', 'orang', 'mau', 'memaki', 'aku', 'apa', 'sampai', 'sat', 'ini', 'dia', 'masih', 'jadi', 'malaikat', 'terbaik', 'yang', 'dikirimkan', 'dalam', 'hidupku', 'dan', 'akan', 'tetap', 'selalu', 'jadi', 'yang', 'terbaik']","['terserahlah', 'orang', 'mau', 'memaki', 'aku', 'apa', 'sat', 'dia', 'jadi', 'malaikat', 'terbaik', 'dikirimkan', 'hidupku', 'akan', 'tetap', 'selalu', 'jadi', 'terbaik']",serah orang mau maki aku apa sat dia jadi malaikat baik kirim hidup akan tetap selalu jadi baik
909,Negatif,jadi aku kira laporan yang ditulis oleh bahkan institusi internasional itu akan padat berisi tetapi ternyata tidak juga ya coy isinya juga bisa kacau dan tidak logis datanya bisa benar tetapi tafsirnya enggak,"['jadi', 'aku', 'kira', 'laporan', 'yang', 'ditulis', 'oleh', 'bahkan', 'institusi', 'internasional', 'itu', 'akan', 'padat', 'berisi', 'tetapi', 'ternyata', 'tidak', 'juga', 'ya', 'coy', 'isinya', 'juga', 'bisa', 'kacau', 'dan', 'tidak', 'logis', 'datanya', 'bisa', 'benar', 'tetapi', 'tafsirnya', 'enggak']","['jadi', 'aku', 'kira', 'laporan', 'ditulis', 'bahkan', 'institusi', 'internasional', 'akan', 'padat', 'berisi', 'ternyata', 'coy', 'isinya', 'juga', 'kacau', 'tidak', 'logis', 'datanya', 'bisa', 'benar', 'tafsirnya', 'enggak']",jadi aku kira lapor tulis bahkan institusi internasional akan padat isi nyata coy isi juga kacau tidak logis data bisa benar tafsir enggak
910,Negatif,jadi kalian memilih selama ini karena mau semua serba graris halo terus kalian pikir bangtan bisa mengadakan asupan buat kalian itu juga tidak butuh duit meminta serba gratis terus bangtan mau kamu kasih makan apa,"['jadi', 'kalian', 'memilih', 'selama', 'ini', 'karena', 'mau', 'semua', 'serba', 'graris', 'halo', 'terus', 'kalian', 'pikir', 'bangtan', 'bisa', 'mengadakan', 'asupan', 'buat', 'kalian', 'itu', 'juga', 'tidak', 'butuh', 'duit', 'meminta', 'serba', 'gratis', 'terus', 'bangtan', 'mau', 'kamu', 'kasih', 'makan', 'apa']","['jadi', 'kalian', 'memilih', 'selama', 'karena', 'mau', 'semua', 'serba', 'graris', 'halo', 'terus', 'kalian', 'pikir', 'bangtan', 'mengadakan', 'asupan', 'buat', 'kalian', 'juga', 'butuh', 'duit', 'meminta', 'serba', 'gratis', 'terus', 'bangtan', 'mau', 'kamu', 'kasih', 'makan', 'apa']",jadi kalian pilih lama karena mau semua serba graris halo terus kalian pikir bangtan ada asupan buat kalian juga butuh duit minta serba gratis terus bangtan mau kamu kasih makan apa
911,Negatif,nama pengguna namanya pelecehan sekecil apapun tetap pelecehan kalau soal beda takaran ukuran itu rasanya di kembalikan ke person nya tapi secara general pendapat soal pelecehan pasti sama bisa sentuhan secara fisik atau perkatan,"['nama', 'pengguna', 'namanya', 'pelecehan', 'sekecil', 'apapun', 'tetap', 'pelecehan', 'kalau', 'soal', 'beda', 'takaran', 'ukuran', 'itu', 'rasanya', 'di', 'kembalikan', 'ke', 'person', 'nya', 'tapi', 'secara', 'general', 'pendapat', 'soal', 'pelecehan', 'pasti', 'sama', 'bisa', 'sentuhan', 'secara', 'fisik', 'atau', 'perkatan']","['nama', 'pengguna', 'namanya', 'pelecehan', 'sekecil', 'apapun', 'tetap', 'pelecehan', 'kalau', 'soal', 'beda', 'takaran', 'ukuran', 'rasanya', 'kembalikan', 'person', 'nya', 'general', 'pendapat', 'soal', 'pelecehan', 'sama', 'sentuhan', 'secara', 'fisik', 'perkatan']",nama guna nama leceh kecil apa tetap leceh kalau soal beda takar ukur rasa kembali person nya general dapat soal leceh sama sentuh cara fisik perkatan
912,Negatif,nama pengguna nama pengguna kamu juga termasuk kak jangan menyebut orang selain kamu itu nitijen jika kamu masih masuk dari bagian di dalamnya buka bersama in this ekonomi,"['nama', 'pengguna', 'nama', 'pengguna', 'kamu', 'juga', 'termasuk', 'kak', 'jangan', 'menyebut', 'orang', 'selain', 'kamu', 'itu', 'nitijen', 'jika', 'kamu', 'masih', 'masuk', 'dari', 'bagian', 'di', 'dalamnya', 'buka', 'bersama', 'in', 'this', 'ekonomi']","['nama', 'pengguna', 'nama', 'pengguna', 'kamu', 'termasuk', 'kak', 'jangan', 'menyebut', 'orang', 'kamu', 'nitijen', 'kamu', 'masuk', 'bagian', 'dalamnya', 'buka', 'bersama', 'in', 'this', 'ekonomi']",nama guna nama guna kamu masuk kak jangan sebut orang kamu nitijen kamu masuk bagi dalam buka sama in this ekonomi
913,Negatif,belum lagi negara tidak transparan soal informasi jadi bikin njlimet saja hidup orang miskin macam aku nih kan mau jurnal berbayar pun harus dihack dulu jurnalnya kan jadi berbuat jahat adik bang,"['belum', 'lagi', 'negara', 'tidak', 'transparan', 'soal', 'informasi', 'jadi', 'bikin', 'njlimet', 'saja', 'hidup', 'orang', 'miskin', 'macam', 'aku', 'nih', 'kan', 'mau', 'jurnal', 'berbayar', 'pun', 'harus', 'dihack', 'dulu', 'jurnalnya', 'kan', 'jadi', 'berbuat', 'jahat', 'adik', 'bang']","['lagi', 'negara', 'transparan', 'soal', 'informasi', 'jadi', 'bikin', 'njlimet', 'hidup', 'orang', 'miskin', 'macam', 'aku', 'nih', 'kan', 'mau', 'jurnal', 'berbayar', 'harus', 'dihack', 'dulu', 'jurnalnya', 'kan', 'jadi', 'berbuat', 'jahat', 'adik', 'bang']",lagi negara transparan soal informasi jadi bikin njlimet hidup orang miskin macam aku nih kan mau jurnal bayar harus dihack dulu jurnal kan jadi buat jahat adik bang
914,Negatif,itu namanya fitnah mbak tidak ada bukti kok fitnah orang lain korupsi ingat mbak dunia ini berlaku sistem tabur tuai mungkin anda menutupi keburukan anda dengan memfitnah orang lain saya tau semua kok korupsi dan pekerjan terselubung anda,"['itu', 'namanya', 'fitnah', 'mbak', 'tidak', 'ada', 'bukti', 'kok', 'fitnah', 'orang', 'lain', 'korupsi', 'ingat', 'mbak', 'dunia', 'ini', 'berlaku', 'sistem', 'tabur', 'tuai', 'mungkin', 'anda', 'menutupi', 'keburukan', 'anda', 'dengan', 'memfitnah', 'orang', 'lain', 'saya', 'tau', 'semua', 'kok', 'korupsi', 'dan', 'pekerjan', 'terselubung', 'anda']","['namanya', 'fitnah', 'mbak', 'ada', 'bukti', 'kok', 'fitnah', 'orang', 'korupsi', 'ingat', 'mbak', 'dunia', 'berlaku', 'sistem', 'tabur', 'tuai', 'mungkin', 'menutupi', 'keburukan', 'dengan', 'memfitnah', 'orang', 'saya', 'tau', 'semua', 'kok', 'korupsi', 'pekerjan', 'terselubung']",nama fitnah mbak ada bukti kok fitnah orang korupsi ingat mbak dunia laku sistem tabur tuai mungkin tutup keburu dengan fitnah orang saya tau semua kok korupsi pekerjan selubung
915,Positif,sudah tunjangan hari raya an kan coba sekali kalau lagi makan warung biasa not resto yang biasa tip ketemu pelayan nya tua dan kelihatan kasihan kamu selipkan ribu kamu lihat reaksinya akan luar biasa dan perasanmu pun bahagia super sekali ribu tidak akan bikij kita miskin tetapi berarti banyak untuk mereka,"['sudah', 'tunjangan', 'hari', 'raya', 'an', 'kan', 'coba', 'sekali', 'kalau', 'lagi', 'makan', 'warung', 'biasa', 'not', 'resto', 'yang', 'biasa', 'tip', 'ketemu', 'pelayan', 'nya', 'tua', 'dan', 'kelihatan', 'kasihan', 'kamu', 'selipkan', 'ribu', 'kamu', 'lihat', 'reaksinya', 'akan', 'luar', 'biasa', 'dan', 'perasanmu', 'pun', 'bahagia', 'super', 'sekali', 'ribu', 'tidak', 'akan', 'bikij', 'kita', 'miskin', 'tetapi', 'berarti', 'banyak', 'untuk', 'mereka']","['tunjangan', 'hari', 'raya', 'an', 'kan', 'coba', 'sekali', 'kalau', 'makan', 'warung', 'biasa', 'not', 'resto', 'biasa', 'tip', 'ketemu', 'pelayan', 'nya', 'tua', 'kelihatan', 'kasihan', 'kamu', 'selipkan', 'ribu', 'kamu', 'lihat', 'reaksinya', 'luar', 'biasa', 'perasanmu', 'bahagia', 'super', 'sekali', 'ribu', 'akan', 'bikij', 'miskin', 'berarti', 'banyak', 'mereka']",tunjang hari raya an kan coba sekali kalau makan warung biasa not resto biasa tip ketemu layan nya tua lihat kasihan kamu selip ribu kamu lihat reaksi luar biasa peras bahagia super sekali ribu akan bikij miskin arti banyak mereka
916,Negatif,kita tidak seperti anda mbak yang hobi carmuk sok pahlawan kebengenan serah sudah serah akan ada masanya anda jatuh ketahuan semua keburukan anda yang sebenarnya dan saya tidak mau mengurus urusan anda biar tuhan yang berkehendak kapan anda akan menerima balasanya,"['kita', 'tidak', 'seperti', 'anda', 'mbak', 'yang', 'hobi', 'carmuk', 'sok', 'pahlawan', 'kebengenan', 'serah', 'sudah', 'serah', 'akan', 'ada', 'masanya', 'anda', 'jatuh', 'ketahuan', 'semua', 'keburukan', 'anda', 'yang', 'sebenarnya', 'dan', 'saya', 'tidak', 'mau', 'mengurus', 'urusan', 'anda', 'biar', 'tuhan', 'yang', 'berkehendak', 'kapan', 'anda', 'akan', 'menerima', 'balasanya']","['mbak', 'hobi', 'carmuk', 'sok', 'pahlawan', 'kebengenan', 'serah', 'serah', 'ada', 'masanya', 'jatuh', 'ketahuan', 'semua', 'keburukan', 'sebenarnya', 'saya', 'tidak', 'mau', 'mengurus', 'urusan', 'biar', 'tuhan', 'yang', 'berkehendak', 'kapan', 'anda', 'akan', 'menerima', 'balasanya']",mbak hobi carmuk sok pahlawan kebengenan serah serah ada masa jatuh tahu semua keburu benar saya tidak mau urus urus biar tuhan yang hendak kapan anda akan terima balasanya
917,Negatif,orang orang pada sok suci tapi sok tau begitu tentang kehidupan mereka intinya begini kalau belum pernah mencebur got kalian tidak bakal tau di dalam got itu kayak bagaimana sama saja kalian kalau tidak mau kenal sama orang yang berbeda ya kalian bakal jadi sok tau,"['orang', 'orang', 'pada', 'sok', 'suci', 'tapi', 'sok', 'tau', 'begitu', 'tentang', 'kehidupan', 'mereka', 'intinya', 'begini', 'kalau', 'belum', 'pernah', 'mencebur', 'got', 'kalian', 'tidak', 'bakal', 'tau', 'di', 'dalam', 'got', 'itu', 'kayak', 'bagaimana', 'sama', 'saja', 'kalian', 'kalau', 'tidak', 'mau', 'kenal', 'sama', 'orang', 'yang', 'berbeda', 'ya', 'kalian', 'bakal', 'jadi', 'sok', 'tau']","['orang', 'orang', 'sok', 'suci', 'sok', 'tau', 'tentang', 'kehidupan', 'intinya', 'begini', 'kalau', 'pernah', 'mencebur', 'got', 'kalian', 'bakal', 'tau', 'dalam', 'got', 'kayak', 'bagaimana', 'sama', 'kalian', 'kalau', 'mau', 'kenal', 'sama', 'orang', 'berbeda', 'kalian', 'bakal', 'jadi', 'sok', 'tau']",orang orang sok suci sok tau tentang hidup inti begini kalau pernah cebur got kalian bakal tau dalam got kayak bagaimana sama kalian kalau mau kenal sama orang beda kalian bakal jadi sok tau
